"code_commune_insee","nom_de_la_commune","code_postal","libelle_d_acheminement","ligne_5","_geopoint","latitude","longitude"
"21237","ECHALOT","21510","ECHALOT",,"47.60587137245532,4.833068811678169","47.60587137245532","4.833068811678169"
"21238","ECHANNAY","21540","ECHANNAY",,"47.27745876431213,4.680597090883952","47.27745876431213","4.680597090883952"
"21239","ECHENON","21170","ECHENON",,"47.12300160722491,5.2888621845128805","47.12300160722491","5.2888621845128805"
"21240","ECHEVANNES","21120","ECHEVANNES",,"47.54559372879319,5.154406292995439","47.54559372879319","5.154406292995439"
"21241","ECHEVRONNE","21420","ECHEVRONNE",,"47.107463074582014,4.829932771437542","47.107463074582014","4.829932771437542"
"21242","ECHIGEY","21110","ECHIGEY",,"47.17688269741867,5.199012900132551","47.17688269741867","5.199012900132551"
"21243","ECUTIGNY","21360","ECUTIGNY",,"47.08268063274949,4.621368386188685","47.08268063274949","4.621368386188685"
"21244","EGUILLY","21320","EGUILLY",,"47.30284723705161,4.499396143893368","47.30284723705161","4.499396143893368"
"21245","EPAGNY","21380","EPAGNY",,"47.45105825861996,5.045301833235623","47.45105825861996","5.045301833235623"
"21246","EPERNAY SOUS GEVREY","21220","EPERNAY SOUS GEVREY",,"47.17208497893637,5.035875868830821","47.17208497893637","5.035875868830821"
"21247","EPOISSES","21460","EPOISSES",,"47.506003149986164,4.176225689991723","47.506003149986164","4.176225689991723"
"21248","ERINGES","21500","ERINGES",,"47.5859634988844,4.4628388124826355","47.5859634988844","4.4628388124826355"
"21249","ESBARRES","21170","ESBARRES",,"47.09020684893993,5.200419294813333","47.09020684893993","5.200419294813333"
"21250","ESSAROIS","21290","ESSAROIS",,"47.75799892509479,4.792349242687077","47.75799892509479","4.792349242687077"
"21251","ESSEY","21320","ESSEY",,"47.20526058256104,4.520332364754158","47.20526058256104","4.520332364754158"
"21252","ETAIS","21500","ETAIS",,"47.70461827159951,4.443394521575076","47.70461827159951","4.443394521575076"
"21253","ETALANTE","21510","ETALANTE",,"47.628607170511266,4.7657479028252645","47.628607170511266","4.7657479028252645"
"21254","L ETANG VERGY","21220","L ETANG VERGY",,"47.18421179692862,4.876267400446139","47.18421179692862","4.876267400446139"
"21255","ETAULES","21121","ETAULES",,"47.412672623928664,4.952766146325356","47.412672623928664","4.952766146325356"
"21256","ETEVAUX","21270","ETEVAUX",,"47.32281332264543,5.321071193616533","47.32281332264543","5.321071193616533"
"21257","ETORMAY","21450","ETORMAY",,"47.59801356969267,4.582532010402247","47.59801356969267","4.582532010402247"
"21258","ETROCHEY","21400","ETROCHEY",,"47.89080025192008,4.519900857484909","47.89080025192008","4.519900857484909"
"21259","FAIN LES MONTBARD","21500","FAIN LES MONTBARD",,"47.618311929375636,4.406243792273786","47.618311929375636","4.406243792273786"
"21260","FAIN LES MOUTIERS","21500","FAIN LES MOUTIERS",,"47.58609369319599,4.215331389131674","47.58609369319599","4.215331389131674"
"21261","FAUVERNEY","21110","FAUVERNEY",,"47.26361138221843,5.151065501172827","47.26361138221843","5.151065501172827"
"21262","FAVEROLLES LES LUCEY","21290","FAVEROLLES LES LUCEY",,"47.82638666102123,4.865232790531983","47.82638666102123","4.865232790531983"
"21263","FENAY","21600","FENAY",,"47.24522628950937,5.05395482526086","47.24522628950937","5.05395482526086"
"21264","LE FETE","21230","LE FETE",,"47.180771203519676,4.509894524498779","47.180771203519676","4.509894524498779"
"21265","FIXIN","21220","FIXIN",,"47.24827943781631,4.963303552793178","47.24827943781631","4.963303552793178"
"21266","FLACEY","21490","FLACEY",,"47.43563626486467,5.135519446034213","47.43563626486467","5.135519446034213"
"21267","FLAGEY ECHEZEAUX","21640","FLAGEY ECHEZEAUX",,"47.16109631305146,4.9743953108216505","47.16109631305146","4.9743953108216505"
"21268","FLAGEY LES AUXONNE","21130","FLAGEY LES AUXONNE",,"47.13097724785332,5.392973359241312","47.13097724785332","5.392973359241312"
"21269","FLAMMERANS","21130","FLAMMERANS",,"47.230878579956496,5.4362316274101286","47.230878579956496","5.4362316274101286"
"21270","FLAVIGNEROT","21160","FLAVIGNEROT",,"47.278577899239735,4.917317424190076","47.278577899239735","4.917317424190076"
"21271","FLAVIGNY SUR OZERAIN","21150","FLAVIGNY SUR OZERAIN",,"47.50317937607143,4.519331044815434","47.50317937607143","4.519331044815434"
"21272","LE VAL LARREY","21140","LE VAL LARREY","FLEE","47.43572164865748,4.320648504648286","47.43572164865748","4.320648504648286"
"21272","LE VAL LARREY","21390","LE VAL LARREY","BIERRE LES SEMUR","47.43572164865748,4.320648504648286","47.43572164865748","4.320648504648286"
"21273","FLEUREY SUR OUCHE","21410","FLEUREY SUR OUCHE",,"47.29921872712693,4.858949870116147","47.29921872712693","4.858949870116147"
"21274","FOISSY","21230","FOISSY",,"47.125598434410776,4.5543054454706535","47.125598434410776","4.5543054454706535"
"21275","FONCEGRIVE","21260","FONCEGRIVE",,"47.618377361941846,5.140872155225847","47.618377361941846","5.140872155225847"
"21276","FONTAINES EN DUESMOIS","21450","FONTAINES EN DUESMOIS",,"47.64881973243726,4.528140078648","47.64881973243726","4.528140078648"
"21277","FONTAINE FRANCAISE","21610","FONTAINE FRANCAISE",,"47.52679896063036,5.358720345104446","47.52679896063036","5.358720345104446"
"21278","FONTAINE LES DIJON","21121","FONTAINE LES DIJON",,"47.347716473507276,5.024990747223569","47.347716473507276","5.024990747223569"
"21279","FONTAINES LES SECHES","21330","FONTAINES LES SECHES",,"47.785495188762326,4.3590336195083355","47.785495188762326","4.3590336195083355"
"21280","FONTANGY","21390","FONTANGY",,"47.34458675411368,4.368382826418503","47.34458675411368","4.368382826418503"
"21281","FONTENELLE","21610","FONTENELLE",,"47.50289358490607,5.363595200140711","47.50289358490607","5.363595200140711"
"21282","FORLEANS","21460","FORLEANS",,"47.470191919602826,4.205082844385542","47.470191919602826","4.205082844385542"
"21283","FRAIGNOT ET VESVROTTE","21580","FRAIGNOT ET VESVROTTE",,"47.65022072189133,4.9347945769664925","47.65022072189133","4.9347945769664925"
"21284","FRANCHEVILLE","21440","FRANCHEVILLE",,"47.455647392650086,4.8852486274573","47.455647392650086","4.8852486274573"
"21285","FRANXAULT","21170","FRANXAULT",,"47.04674735577569,5.265810207974875","47.04674735577569","5.265810207974875"
"21286","FRENOIS","21120","FRENOIS",,"47.5251022442184,4.890941759204582","47.5251022442184","4.890941759204582"
"21287","FRESNES","21500","FRESNES",,"47.6076369225185,4.437734019028165","47.6076369225185","4.437734019028165"
"21288","FROLOIS","21150","FROLOIS",,"47.535256934063796,4.645432824827465","47.535256934063796","4.645432824827465"
"21289","FUSSEY","21700","FUSSEY",,"47.131783550060184,4.819456508164868","47.131783550060184","4.819456508164868"
"21290","GEMEAUX","21120","GEMEAUX",,"47.47377147954451,5.14976213788727","47.47377147954451","5.14976213788727"
"21291","GENAY","21140","GENAY",,"47.52161239105457,4.286782989135778","47.52161239105457","4.286782989135778"
"21292","GENLIS","21110","GENLIS",,"47.24026961743777,5.219600648686155","47.24026961743777","5.219600648686155"
"21293","GERGUEIL","21410","GERGUEIL",,"47.23807111158152,4.812252362530776","47.23807111158152","4.812252362530776"
"21294","GERLAND","21700","GERLAND",,"47.10292418023194,5.030667533481179","47.10292418023194","5.030667533481179"
"21295","GEVREY CHAMBERTIN","21220","GEVREY CHAMBERTIN",,"47.21880368093497,4.986491251676191","47.21880368093497","4.986491251676191"
"21296","GEVROLLES","21520","GEVROLLES",,"47.98700783771839,4.751159266451608","47.98700783771839","4.751159266451608"
"21297","GILLY LES CITEAUX","21640","GILLY LES CITEAUX",,"47.174763733369915,4.995554269030144","47.174763733369915","4.995554269030144"
"21298","GISSEY LE VIEIL","21350","GISSEY LE VIEIL",,"47.32113239403962,4.485240625902799","47.32113239403962","4.485240625902799"
"21299","GISSEY SOUS FLAVIGNY","21150","GISSEY SOUS FLAVIGNY",,"47.51487702228424,4.584775313521565","47.51487702228424","4.584775313521565"
"21300","GISSEY SUR OUCHE","21410","GISSEY SUR OUCHE",,"47.25941199566431,4.774914754046655","47.25941199566431","4.774914754046655"
"21301","GLANON","21250","GLANON",,"47.03984659310339,5.108870335017462","47.03984659310339","5.108870335017462"
"21302","GOMMEVILLE","21400","GOMMEVILLE",,"47.95334757574234,4.488541922477308","47.95334757574234","4.488541922477308"
"21303","LES GOULLES","21520","LES GOULLES",,"47.87825756495353,4.9040717591601695","47.87825756495353","4.9040717591601695"
"21304","GRANCEY LE CHATEAU NEUVELLE","21580","GRANCEY LE CHATEAU",,"47.66987242274262,5.01170011970681","47.66987242274262","5.01170011970681"
"21304","GRANCEY LE CHATEAU NEUVELLE","21580","GRANCEY LE CHATEAU","NEUVELLE LES GRANCEY","47.66987242274262,5.01170011970681","47.66987242274262","5.01170011970681"
"21305","GRANCEY SUR OURCE","21570","GRANCEY SUR OURCE",,"47.997652533640355,4.578648288461711","47.997652533640355","4.578648288461711"
"21306","GRENANT LES SOMBERNON","21540","GRENANT LES SOMBERNON",,"47.26899613327927,4.711796498014305","47.26899613327927","4.711796498014305"
"21307","GRESIGNY STE REINE","21150","GRESIGNY STE REINE",,"47.54986526091625,4.497657549844398","47.54986526091625","4.497657549844398"
"21308","GRIGNON","21150","GRIGNON",,"47.55519043574045,4.40003280842887","47.55519043574045","4.40003280842887"
"21309","GRISELLES","21330","GRISELLES",,"47.87594081369755,4.364879495495259","47.87594081369755","4.364879495495259"
"21310","GROSBOIS EN MONTAGNE","21540","GROSBOIS EN MONTAGNE",,"47.31942177048052,4.600493371773606","47.31942177048052","4.600493371773606"
"21311","GROSBOIS LES TICHEY","21250","GROSBOIS LES TICHEY",,"47.010240192388196,5.237408347366975","47.010240192388196","5.237408347366975"
"21312","GURGY LA VILLE","21290","GURGY LA VILLE",,"47.85031858572881,4.939033963153596","47.85031858572881","4.939033963153596"
"21313","GURGY LE CHATEAU","21290","GURGY LE CHATEAU",,"47.834885384361904,4.936030392589489","47.834885384361904","4.936030392589489"
"21314","HAUTEROCHE","21150","HAUTEROCHE",,"47.48722822482038,4.575799498581466","47.48722822482038","4.575799498581466"
"21315","HAUTEVILLE LES DIJON","21121","HAUTEVILLE LES DIJON",,"47.378300270191104,4.9780638795627405","47.378300270191104","4.9780638795627405"
"21316","HEUILLEY SUR SAONE","21270","HEUILLEY SUR SAONE",,"47.33766189099261,5.463970515458735","47.33766189099261","5.463970515458735"
"21317","IS SUR TILLE","21120","IS SUR TILLE",,"47.525229743634455,5.113569466302842","47.525229743634455","5.113569466302842"
"21319","IZEURE","21110","IZEURE",,"47.16528274388215,5.1253371279559055","47.16528274388215","5.1253371279559055"
"21320","IZIER","21110","IZIER",,"47.27888859983031,5.197204304775429","47.27888859983031","5.197204304775429"
"21321","JAILLY LES MOULINS","21150","JAILLY LES MOULINS",,"47.46121477806886,4.593975931575575","47.46121477806886","4.593975931575575"
"21322","JALLANGES","21250","JALLANGES",,"46.98440962251986,5.169168571159099","46.98440962251986","5.169168571159099"
"21323","JANCIGNY","21310","JANCIGNY",,"47.38204853291373,5.423978784407637","47.38204853291373","5.423978784407637"
"21324","JEUX LES BARD","21460","JEUX LES BARD",,"47.530225892856784,4.255570983652554","47.530225892856784","4.255570983652554"
"21325","JOUEY","21230","JOUEY",,"47.1568927854492,4.440337162563614","47.1568927854492","4.440337162563614"
"21326","JOURS LES BAIGNEUX","21450","JOURS LES BAIGNEUX",,"47.629600301497234,4.6061912190602765","47.629600301497234","4.6061912190602765"
"21327","VAL MONT","21340","VAL MONT","IVRY EN MONTAGNE","47.03168019662485,4.6177173979546815","47.03168019662485","4.6177173979546815"
"21327","VAL MONT","21340","VAL MONT","JOURS EN VAUX","47.03168019662485,4.6177173979546815","47.03168019662485","4.6177173979546815"
"21328","JUILLENAY","21210","JUILLENAY",,"47.35794775997766,4.268589122212179","47.35794775997766","4.268589122212179"
"21329","JUILLY","21140","JUILLY",,"47.48925151043464,4.400706147251439","47.48925151043464","4.400706147251439"
"21330","LABERGEMENT FOIGNEY","21110","LABERGEMENT FOIGNEY",,"47.25652943065195,5.246827563156976","47.25652943065195","5.246827563156976"
"21331","LABERGEMENT LES AUXONNE","21130","LABERGEMENT LES AUXONNE",,"47.16032796911154,5.377057414841227","47.16032796911154","5.377057414841227"
"21332","LABERGEMENT LES SEURRE","21820","LABERGEMENT LES SEURRE",,"46.99771379363396,5.0875850553386375","46.99771379363396","5.0875850553386375"
"21333","LABRUYERE","21250","LABRUYERE",,"47.03932739712731,5.144060025689857","47.03932739712731","5.144060025689857"
"21334","LACANCHE","21230","LACANCHE",,"47.07808254955593,4.557618078917459","47.07808254955593","4.557618078917459"
"21335","LACOUR D ARCENAY","21210","LACOUR D ARCENAY",,"47.35861459318994,4.231348293940026","47.35861459318994","4.231348293940026"
"21336","LAIGNES","21330","LAIGNES",,"47.827788190901316,4.368799566785316","47.827788190901316","4.368799566785316"
"21337","LAMARCHE SUR SAONE","21760","LAMARCHE SUR SAONE",,"47.2743217606859,5.371067224727288","47.2743217606859","5.371067224727288"
"21338","LAMARGELLE","21440","LAMARGELLE",,"47.515577744763554,4.837556628927673","47.515577744763554","4.837556628927673"
"21339","LANTENAY","21370","LANTENAY",,"47.34345112530623,4.867169918611921","47.34345112530623","4.867169918611921"
"21340","LANTHES","21250","LANTHES",,"46.999202077980485,5.203255562487717","46.999202077980485","5.203255562487717"
"21341","LANTILLY","21140","LANTILLY",,"47.541645759601685,4.378231846882963","47.541645759601685","4.378231846882963"
"21342","LAPERRIERE SUR SAONE","21170","LAPERRIERE SUR SAONE",,"47.107095412956724,5.351274394011224","47.107095412956724","5.351274394011224"
"21343","LARREY","21330","LARREY",,"47.89863924357144,4.427329518383004","47.89863924357144","4.427329518383004"
"21344","LECHATELET","21250","LECHATELET",,"47.053492097906705,5.139056333854339","47.053492097906705","5.139056333854339"
"21345","LERY","21440","LERY",,"47.55584991049178,4.849546580529707","47.55584991049178","4.849546580529707"
"21346","LEUGLAY","21290","LEUGLAY",,"47.81637296352997,4.823543400351088","47.81637296352997","4.823543400351088"
"21347","LEVERNOIS","21200","LEVERNOIS",,"46.99280480581737,4.871177312394826","46.99280480581737","4.871177312394826"
"21348","LICEY SUR VINGEANNE","21610","LICEY SUR VINGEANNE",,"47.485321754775356,5.37180202781221","47.485321754775356","5.37180202781221"
"21349","LIERNAIS","21430","LIERNAIS",,"47.22129981474321,4.28850374200675","47.22129981474321","4.28850374200675"
"21350","LIGNEROLLES","21520","LIGNEROLLES",,"47.900408571228155,4.888105772204321","47.900408571228155","4.888105772204321"
"21351","LONGCHAMP","21110","LONGCHAMP",,"47.261258001553074,5.2924638371465615","47.261258001553074","5.2924638371465615"
"21352","LONGEAULT PLUVAULT","21110","LONGEAULT PLUVAULT","LONGEAULT","47.20992330586702,5.2463847124149225","47.20992330586702","5.2463847124149225"
"21352","LONGEAULT PLUVAULT","21110","LONGEAULT PLUVAULT","PLUVAULT","47.20992330586702,5.2463847124149225","47.20992330586702","5.2463847124149225"
"21353","LONGECOURT EN PLAINE","21110","LONGECOURT EN PLAINE",,"47.197788008090996,5.148927872547416","47.197788008090996","5.148927872547416"
"21354","LONGECOURT LES CULETRE","21230","LONGECOURT LES CULETRE",,"47.160113716343545,4.554134611882098","47.160113716343545","4.554134611882098"
"21355","LONGVIC","21600","LONGVIC",,"47.285479355066414,5.058525522320188","47.285479355066414","5.058525522320188"
"21356","LOSNE","21170","LOSNE",,"47.078746276995346,5.282018459859247","47.078746276995346","5.282018459859247"
"21357","LOUESME","21520","LOUESME",,"47.88974991458096,4.762572419206503","47.88974991458096","4.762572419206503"
"21358","LUCENAY LE DUC","21150","LUCENAY LE DUC",,"47.6277783248854,4.506871818950652","47.6277783248854","4.506871818950652"
"21359","LUCEY","21290","LUCEY",,"47.854555740076535,4.8608026297487745","47.854555740076535","4.8608026297487745"
"21360","LUSIGNY SUR OUCHE","21360","LUSIGNY SUR OUCHE",,"47.0791700871584,4.676986918613492","47.0791700871584","4.676986918613492"
"21361","LUX","21120","LUX",,"47.486090020831924,5.219670942023093","47.486090020831924","5.219670942023093"
"21362","MACONGE","21320","MACONGE",,"47.22683590818622,4.578738053140503","47.22683590818622","4.578738053140503"
"21363","MAGNIEN","21230","MAGNIEN",,"47.10739479774051,4.434299800990687","47.10739479774051","4.434299800990687"
"21364","MAGNY LAMBERT","21450","MAGNY LAMBERT",,"47.67864286929114,4.588428178150107","47.67864286929114","4.588428178150107"
"21365","MAGNY LA VILLE","21140","MAGNY LA VILLE",,"47.479134296391734,4.4308753977753295","47.479134296391734","4.4308753977753295"
"21366","MAGNY LES AUBIGNY","21170","MAGNY LES AUBIGNY",,"47.11070815682686,5.164678525570163","47.11070815682686","5.164678525570163"
"21367","MAGNY MONTARLOT","21130","MAGNY MONTARLOT",,"47.24701870869821,5.346637605188333","47.24701870869821","5.346637605188333"
"21368","MAGNY LES VILLERS","21700","MAGNY LES VILLERS",,"47.09285046128841,4.879183551941615","47.09285046128841","4.879183551941615"
"21369","MAGNY ST MEDARD","21310","MAGNY ST MEDARD",,"47.38083471726709,5.251722634202821","47.38083471726709","5.251722634202821"
"21370","MAGNY SUR TILLE","21110","MAGNY SUR TILLE",,"47.27469434422819,5.169147706598997","47.27469434422819","5.169147706598997"
"21371","LES MAILLYS","21130","LES MAILLYS",,"47.14237795471176,5.327881082823059","47.14237795471176","5.327881082823059"
